USAF,WBAN,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW,MW,MW,AW,AW,AW,AW,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
029980,99999,201708050400,207,8,12,100,BKN,*,*,*,13.1,**,**,**,**,00,**,**,**,*,60,58,996.9,*****,994.0,***,***,*****,*****,*****,*****,0
029980,99999,201708050500,208,9,15,722,SCT,*,*,*,19.9,**,**,**,**,00,**,**,**,*,63,59,997.2,*****,994.2,***,***,*****,*****,*****,*****,0
029980,99999,201708050600,208,12,20,722,SCT,*,*,*,17.5,**,**,**,**,00,**,**,**,2,64,57,997.4,*****,994.5,64,59,0.00,*****,*****,*****,0
029980,99999,201708050700,206,14,23,722,SCT,*,*,*,18.9,**,**,**,**,00,**,**,**,*,65,57,997.8,*****,994.9,***,***,*****,*****,*****,*****,0
029980,99999,201708050800,205,17,26,722,SCT,*,*,*,18.6,**,**,**,**,00,**,**,**,*,65,56,998.2,*****,995.2,***,***,*****,*****,*****,*****,0
029980,99999,201708050900,210,13,***,722,SCT,*,*,*,18.8,**,**,**,**,00,**,**,**,*,61,56,998.5,*****,995.5,***,***,*****,*****,*****,*****,**
029980,99999,201708051000,200,17,30,722,SCT,*,*,*,22.0,**,**,**,**,23,**,**,**,*,65,56,998.6,*****,995.6,***,***,*****,*****,*****,*****,0
029980,99999,201708051100,207,17,28,722,SCT,*,*,*,19.8,**,**,**,**,00,**,**,**,*,67,56,998.5,*****,995.6,***,***,*****,*****,*****,*****,0
029980,99999,201708051200,202,21,33,722,SCT,*,*,*,20.3,**,**,**,**,00,**,**,**,8,67,57,999.1,*****,996.1,***,***,*****,*****,*****,*****,0
029980,99999,201708051300,201,21,30,722,CLR,*,*,*,19.2,**,**,**,**,00,**,**,**,*,67,57,999.3,*****,996.3,***,***,*****,*****,*****,*****,0
029980,99999,201708051400,207,16,28,722,CLR,*,*,*,23.0,**,**,**,**,00,**,**,**,*,67,57,999.4,*****,996.4,***,***,*****,*****,*****,*****,0
029980,99999,201708051500,200,13,***,***,***,*,*,*,25.0,**,**,**,**,00,**,**,**,*,67,56,999.4,*****,996.5,***,***,*****,*****,*****,*****,**
029980,99999,201708051600,206,16,25,722,SCT,*,*,*,30.0,**,**,**,**,00,**,**,**,*,64,56,999.7,*****,996.7,***,***,*****,*****,*****,*****,0
029980,99999,201708051700,205,15,28,722,SCT,*,*,*,28.9,**,**,**,**,00,**,**,**,*,63,56,999.7,*****,996.7,***,***,*****,*****,*****,*****,0
029980,99999,201708051800,205,13,18,***,BKN,*,*,*,23.0,**,**,**,**,00,**,**,**,0,62,56,999.8,*****,996.9,68,61,0.00,*****,*****,*****,0
029980,99999,201708051900,209,11,17,722,SCT,*,*,*,18.5,**,**,**,**,00,**,**,**,*,61,57,1000.0,*****,997.0,***,***,*****,*****,*****,*****,0
029980,99999,201708052000,206,12,18,95,BKN,*,*,*,30.4,**,**,**,**,00,**,**,**,*,62,57,1000.3,*****,997.3,***,***,*****,*****,*****,*****,0
029980,99999,201708052100,210,11,***,722,SCT,*,*,*,28.1,**,**,**,**,00,**,**,**,*,60,55,1000.2,*****,997.2,***,***,*****,*****,*****,*****,**
029980,99999,201708052200,207,11,14,722,SCT,*,*,*,31.2,**,**,**,**,00,**,**,**,*,59,55,1000.3,*****,997.3,***,***,*****,*****,*****,*****,0
029980,99999,201708052300,204,9,13,722,SCT,*,*,*,30.3,**,**,**,**,00,**,**,**,*,58,56,1000.4,*****,997.4,***,***,*****,*****,*****,*****,0
029980,99999,201708060000,194,9,15,***,BKN,*,*,*,22.9,**,**,**,**,00,**,**,**,0,60,57,1000.4,*****,997.4,***,***,*****,*****,*****,*****,0
029980,99999,201708060100,209,13,20,75,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,60,55,1000.3,*****,997.3,***,***,*****,*****,*****,*****,0
029980,99999,201708060200,211,12,20,***,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,60,55,1000.1,*****,997.2,***,***,*****,*****,*****,*****,0
029980,99999,201708060300,200,13,***,***,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,60,55,1000.3,*****,997.3,***,***,*****,*****,*****,*****,**
029980,99999,201708060400,209,13,23,***,BKN,*,*,*,29.9,**,**,**,**,00,**,**,**,*,60,55,1000.3,*****,997.3,***,***,*****,*****,*****,*****,0
029980,99999,201708060500,203,15,23,12,BKN,*,*,*,15.4,**,**,**,**,00,**,**,**,*,61,56,1000.4,*****,997.4,***,***,*****,*****,*****,*****,0
029980,99999,201708060600,205,15,22,12,BKN,*,*,*,25.5,**,**,**,**,00,**,**,**,0,63,57,1000.6,*****,997.6,63,59,0.00,*****,*****,*****,0
029980,99999,201708060700,204,17,25,16,BKN,*,*,*,24.9,**,**,**,**,00,**,**,**,*,64,56,1001.0,*****,998.1,***,***,*****,*****,*****,*****,0
029980,99999,201708060800,216,20,33,17,BKN,*,*,*,28.8,**,**,**,**,00,**,**,**,*,64,56,1001.7,*****,998.7,***,***,*****,*****,*****,*****,0
029980,99999,201708060900,210,16,***,***,BKN,*,*,*,8.1,**,**,**,**,81,**,**,**,*,62,57,1002.3,*****,999.3,***,***,*****,*****,*****,*****,**
029980,99999,201708061000,211,18,30,22,BKN,*,*,*,24.0,**,**,**,**,00,**,**,**,*,67,57,1002.6,*****,999.7,***,***,*****,*****,*****,*****,0
029980,99999,201708061100,213,21,30,27,BKN,*,*,*,24.9,**,**,**,**,00,**,**,**,*,67,56,1002.9,*****,999.9,***,***,*****,*****,*****,*****,0
029980,99999,201708061200,216,19,30,25,BKN,*,*,*,26.8,**,**,**,**,00,**,**,**,8,67,55,1003.4,*****,1000.4,***,***,*****,*****,*****,*****,0
029980,99999,201708061300,230,16,26,30,BKN,*,*,*,27.0,**,**,**,**,23,**,**,**,*,66,53,1004.0,*****,1001.0,***,***,*****,*****,*****,*****,0
029980,99999,201708061400,224,15,26,14,BKN,*,*,*,3.7,**,**,**,**,83,**,**,**,*,59,57,1004.7,*****,1001.7,***,***,*****,*****,*****,*****,0
029980,99999,201708061500,220,13,***,***,BKN,*,*,*,8.1,**,**,**,**,63,**,**,**,*,60,58,1004.8,*****,1001.8,***,***,*****,*****,*****,*****,**
029980,99999,201708061600,213,11,19,65,BKN,*,*,*,11.5,**,**,**,**,00,**,**,**,*,60,58,1005.2,*****,1002.2,***,***,*****,*****,*****,*****,0
029980,99999,201708061700,224,13,20,10,BKN,*,*,*,7.8,**,**,**,**,61,**,**,**,*,59,57,1005.4,*****,1002.4,***,***,*****,*****,*****,*****,0
029980,99999,201708061800,225,10,15,***,BKN,*,*,*,7.7,**,**,**,**,81,**,**,**,8,58,56,1005.7,*****,1002.7,69,58,0.01,*****,*****,*****,0
029980,99999,201708061900,219,10,15,***,BKN,*,*,*,12.6,**,**,**,**,23,**,**,**,*,58,57,1005.8,*****,1002.8,***,***,*****,*****,*****,*****,0
029980,99999,201708062000,217,11,17,***,BKN,*,*,*,8.2,**,**,**,**,00,**,**,**,*,58,57,1005.7,*****,1002.7,***,***,*****,*****,*****,*****,0
029980,99999,201708062100,230,11,***,***,BKN,*,*,*,15.0,**,**,**,**,00,**,**,**,*,57,56,1005.9,*****,1002.9,***,***,*****,*****,*****,*****,**
029980,99999,201708062200,240,12,17,110,OVC,*,*,*,25.8,**,**,**,**,00,**,**,**,*,58,56,1006.0,*****,1003.0,***,***,*****,*****,*****,*****,0
029980,99999,201708062300,243,11,17,120,BKN,*,*,*,28.7,**,**,**,**,00,**,**,**,*,57,55,1006.1,*****,1003.0,***,***,*****,*****,*****,*****,0
029980,99999,201708070000,232,9,15,120,BKN,*,*,*,25.6,**,**,**,**,00,**,**,**,8,57,55,1006.5,*****,1003.5,***,***,*****,*****,*****,*****,0
029980,99999,201708070100,242,9,15,35,BKN,*,*,*,23.5,**,**,**,**,00,**,**,**,*,57,55,1007.0,*****,1003.9,***,***,*****,*****,*****,*****,0
029980,99999,201708070200,241,9,13,42,OVC,*,*,*,23.0,**,**,**,**,00,**,**,**,*,57,56,1007.3,*****,1004.2,***,***,*****,*****,*****,*****,0
029980,99999,201708070300,240,11,***,***,OVC,*,*,*,21.9,**,**,**,**,00,**,**,**,*,58,56,1007.6,*****,1004.6,***,***,*****,*****,*****,*****,**
029980,99999,201708070400,238,9,14,6,BKN,*,*,*,24.9,**,**,**,**,00,**,**,**,*,58,56,1008.4,*****,1005.4,***,***,*****,*****,*****,*****,0
029980,99999,201708070500,242,12,17,7,OVC,*,*,*,19.2,**,**,**,**,00,**,**,**,*,59,56,1009.0,*****,1006.0,***,***,*****,*****,*****,*****,0
029980,99999,201708070600,241,9,13,7,OVC,*,*,*,19.0,**,**,**,**,22,**,**,**,8,60,57,1009.4,*****,1006.4,60,57,0.00,*****,*****,*****,0
029980,99999,201708070700,248,8,12,8,BKN,*,*,*,9.0,**,**,**,**,00,**,**,**,*,61,57,1009.8,*****,1006.8,***,***,*****,*****,*****,*****,0
029980,99999,201708070800,226,8,16,11,BKN,*,*,*,27.0,**,**,**,**,21,**,**,**,*,64,57,1010.2,*****,1007.3,***,***,*****,*****,*****,*****,0
029980,99999,201708070900,270,9,***,***,BKN,*,*,*,5.0,**,**,**,**,61,**,**,**,*,62,59,1011.0,*****,1008.0,***,***,*****,*****,*****,*****,**
029980,99999,201708071000,256,8,***,20,BKN,*,*,*,9.0,**,**,**,**,62,**,**,**,*,63,61,1011.5,*****,1008.5,***,***,*****,*****,*****,*****,0
029980,99999,201708071100,234,7,12,9,BKN,*,*,*,23.2,**,**,**,**,23,**,**,**,*,64,61,1012.0,*****,1009.0,***,***,*****,*****,*****,*****,0
029980,99999,201708071200,212,2,***,21,BKN,*,*,*,6.4,**,**,**,**,62,**,**,**,8,63,60,1012.8,*****,1009.8,***,***,*****,*****,*****,*****,0
029980,99999,201708071300,211,6,***,***,BKN,*,*,*,27.6,**,**,**,**,51,**,**,**,*,60,58,1013.7,*****,1010.7,***,***,*****,*****,*****,*****,0
029980,99999,201708071400,263,7,12,***,BKN,*,*,*,21.0,**,**,**,**,23,**,**,**,*,64,60,1014.1,*****,1011.1,***,***,*****,*****,*****,*****,0
029980,99999,201708071500,270,11,***,722,SCT,*,*,*,25.0,**,**,**,**,00,**,**,**,*,61,55,1014.8,*****,1011.8,***,***,*****,*****,*****,*****,**
029980,99999,201708071600,283,11,22,722,CLR,*,*,*,22.7,**,**,**,**,00,**,**,**,*,63,52,1015.4,*****,1012.4,***,***,*****,*****,*****,*****,0
029980,99999,201708071700,294,10,16,722,CLR,*,*,*,29.9,**,**,**,**,00,**,**,**,*,60,51,1016.0,*****,1013.0,***,***,*****,*****,*****,*****,0
029980,99999,201708071800,298,5,***,722,CLR,*,*,*,28.2,**,**,**,**,00,**,**,**,8,58,51,1016.6,*****,1013.6,66,58,0.00,*****,*****,*****,0
029980,99999,201708071900,345,2,***,722,CLR,*,*,*,28.6,**,**,**,**,00,**,**,**,*,55,52,1017.0,*****,1013.9,***,***,*****,*****,*****,*****,0
029980,99999,201708072000,069,2,***,31,BKN,*,*,*,27.2,**,**,**,**,00,**,**,**,*,56,53,1017.5,*****,1014.5,***,***,*****,*****,*****,*****,0
029980,99999,201708072100,090,4,***,***,BKN,*,*,*,18.8,**,**,**,**,00,**,**,**,*,57,54,1018.1,*****,1015.1,***,***,*****,*****,*****,*****,**
029980,99999,201708072200,142,5,***,20,BKN,*,*,*,16.7,**,**,**,**,00,**,**,**,*,56,54,1018.6,*****,1015.6,***,***,*****,*****,*****,*****,0
029980,99999,201708072300,221,5,***,722,CLR,*,*,*,9.1,**,**,**,**,00,**,**,**,*,55,53,1018.9,*****,1015.8,***,***,*****,*****,*****,*****,0
029980,99999,201708080000,215,4,***,722,CLR,*,*,*,8.0,**,**,**,**,00,**,**,**,0,55,53,1019.2,*****,1016.1,***,***,*****,*****,*****,*****,0
029980,99999,201708080100,220,7,***,***,***,*,*,*,5.0,**,**,**,**,10,**,**,**,*,55,53,1019.4,*****,1016.3,***,***,*****,*****,*****,*****,**
029980,99999,201708080400,173,3,***,722,SCT,*,*,*,10.0,**,**,**,**,00,**,**,**,*,59,58,1020.0,*****,1016.9,***,***,*****,*****,*****,*****,0
029980,99999,201708080500,200,7,***,722,SCT,*,*,*,18.6,**,**,**,**,00,**,**,**,*,61,58,1020.2,*****,1017.1,***,***,*****,*****,*****,*****,0
029980,99999,201708080600,227,6,***,722,SCT,*,*,*,23.0,**,**,**,**,00,**,**,**,1,63,58,1020.5,*****,1017.5,63,53,0.00,*****,*****,*****,0
029980,99999,201708080700,238,5,***,55,OVC,*,*,*,22.3,**,**,**,**,00,**,**,**,*,66,57,1020.8,*****,1017.8,***,***,*****,*****,*****,*****,0
029980,99999,201708080800,200,6,***,722,CLR,*,*,*,26.8,**,**,**,**,00,**,**,**,*,68,57,1021.1,*****,1018.1,***,***,*****,*****,*****,*****,0
029980,99999,201708080900,170,7,***,***,***,*,*,*,18.8,**,**,**,**,00,**,**,**,*,69,53,1021.6,*****,1018.7,***,***,*****,*****,*****,*****,**
029980,99999,201708081000,189,11,17,722,SCT,*,*,*,21.6,**,**,**,**,00,**,**,**,*,68,51,1022.1,*****,1019.1,***,***,*****,*****,*****,*****,0
029980,99999,201708081100,198,14,20,722,SCT,*,*,*,22.5,**,**,**,**,00,**,**,**,*,71,49,1022.1,*****,1019.1,***,***,*****,*****,*****,*****,0
029980,99999,201708081200,199,15,24,722,CLR,*,*,*,25.9,**,**,**,**,00,**,**,**,0,71,49,1022.4,*****,1019.4,***,***,*****,*****,*****,*****,0
029980,99999,201708081300,204,13,23,722,CLR,*,*,*,25.0,**,**,**,**,00,**,**,**,*,71,49,1022.7,*****,1019.7,***,***,*****,*****,*****,*****,0
029980,99999,201708081400,208,13,21,722,CLR,*,*,*,27.0,**,**,**,**,00,**,**,**,*,70,49,1022.8,*****,1019.8,***,***,*****,*****,*****,*****,0
029980,99999,201708081500,200,11,***,***,***,*,*,*,28.1,**,**,**,**,00,**,**,**,*,69,49,1022.8,*****,1019.8,***,***,*****,*****,*****,*****,**
029980,99999,201708081600,211,11,16,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,67,49,1022.7,*****,1019.7,***,***,*****,*****,*****,*****,0
029980,99999,201708081700,224,10,17,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,65,50,1023.0,*****,1020.0,***,***,*****,*****,*****,*****,0
029980,99999,201708081800,214,9,13,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,0,63,50,1023.2,*****,1020.2,71,62,0.00,*****,*****,*****,0
029980,99999,201708081900,214,10,14,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,61,52,1023.9,*****,1020.9,***,***,*****,*****,*****,*****,0
029980,99999,201708082000,228,7,***,722,CLR,*,*,*,29.3,**,**,**,**,00,**,**,**,*,60,53,1024.1,*****,1021.0,***,***,*****,*****,*****,*****,0
029980,99999,201708082100,230,7,***,***,***,*,*,*,28.1,**,**,**,**,00,**,**,**,*,59,53,1024.5,*****,1021.5,***,***,*****,*****,*****,*****,**
029980,99999,201708082200,234,5,***,722,CLR,*,*,*,20.0,**,**,**,**,00,**,**,**,*,58,54,1025.0,*****,1021.9,***,***,*****,*****,*****,*****,0
029980,99999,201708082300,160,3,***,722,CLR,*,*,*,14.2,**,**,**,**,00,**,**,**,*,57,55,1025.1,*****,1022.0,***,***,*****,*****,*****,*****,0
029980,99999,201708090000,188,6,***,722,CLR,*,*,*,4.7,**,**,**,**,10,**,**,**,1,57,56,1025.1,*****,1022.0,***,***,*****,*****,*****,*****,0
029980,99999,201708090100,152,3,***,722,CLR,*,*,*,2.3,**,**,**,**,10,**,**,**,*,57,55,1025.1,*****,1022.0,***,***,*****,*****,*****,*****,0
029980,99999,201708090200,199,3,***,55,BKN,*,*,*,2.0,**,**,**,**,10,**,**,**,*,57,55,1025.6,*****,1022.5,***,***,*****,*****,*****,*****,0
029980,99999,201708090300,020,2,***,***,OVC,*,*,*,3.8,**,**,**,**,10,**,**,**,*,57,55,1025.5,*****,1022.5,***,***,*****,*****,*****,*****,**
029980,99999,201708090400,071,3,***,722,SCT,*,*,*,7.8,**,**,**,**,00,**,**,**,*,58,57,1025.1,*****,1022.1,***,***,*****,*****,*****,*****,0
029980,99999,201708090500,107,6,***,***,BKN,*,*,*,20.6,**,**,**,**,00,**,**,**,*,62,58,1025.1,*****,1022.0,***,***,*****,*****,*****,*****,0
029980,99999,201708090600,132,4,***,***,BKN,*,*,*,20.3,**,**,**,**,00,**,**,**,1,64,58,1025.2,*****,1022.1,64,56,0.00,*****,*****,*****,0
029980,99999,201708090700,135,6,***,722,SCT,*,*,*,23.3,**,**,**,**,00,**,**,**,*,67,57,1025.0,*****,1021.9,***,***,*****,*****,*****,*****,0
029980,99999,201708090800,138,8,12,722,SCT,*,*,*,23.9,**,**,**,**,00,**,**,**,*,67,55,1024.5,*****,1021.5,***,***,*****,*****,*****,*****,0
029980,99999,201708090900,120,7,***,***,BKN,*,*,*,21.9,**,**,**,**,00,**,**,**,*,70,56,1024.2,*****,1021.2,***,***,*****,*****,*****,*****,**
029980,99999,201708091000,088,7,11,***,BKN,*,*,*,24.5,**,**,**,**,00,**,**,**,*,68,57,1023.9,*****,1020.9,***,***,*****,*****,*****,*****,0
029980,99999,201708091100,125,8,13,722,CLR,*,*,*,20.7,**,**,**,**,00,**,**,**,*,71,54,1023.6,*****,1020.6,***,***,*****,*****,*****,*****,0
029980,99999,201708091200,120,11,16,722,CLR,*,*,*,21.2,**,**,**,**,00,**,**,**,0,71,51,1023.1,*****,1020.1,***,***,*****,*****,*****,*****,0
029980,99999,201708091300,083,10,15,722,CLR,*,*,*,25.8,**,**,**,**,00,**,**,**,*,71,52,1022.6,*****,1019.6,***,***,*****,*****,*****,*****,0
029980,99999,201708091400,084,7,14,722,SCT,*,*,*,24.5,**,**,**,**,00,**,**,**,*,72,52,1022.1,*****,1019.1,***,***,*****,*****,*****,*****,0
029980,99999,201708091500,090,9,***,722,SCT,*,*,*,25.0,**,**,**,**,00,**,**,**,*,69,53,1021.7,*****,1018.7,***,***,*****,*****,*****,*****,**
029980,99999,201708091600,080,11,15,55,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,68,52,1021.1,*****,1018.1,***,***,*****,*****,*****,*****,0
029980,99999,201708091700,073,8,13,722,SCT,*,*,*,31.2,**,**,**,**,00,**,**,**,*,67,54,1020.2,*****,1017.2,***,***,*****,*****,*****,*****,0
029980,99999,201708091800,090,6,***,722,SCT,*,*,*,31.0,**,**,**,**,00,**,**,**,0,65,56,1019.9,*****,1016.8,72,64,0.00,*****,*****,*****,0
029980,99999,201708091900,071,6,***,***,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,64,57,1019.5,*****,1016.5,***,***,*****,*****,*****,*****,0
029980,99999,201708092000,076,4,***,722,SCT,*,*,*,31.2,**,**,**,**,00,**,**,**,*,64,58,1019.1,*****,1016.0,***,***,*****,*****,*****,*****,0
029980,99999,201708092100,110,7,***,***,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,66,57,1018.8,*****,1015.8,***,***,*****,*****,*****,*****,**
029980,99999,201708092200,127,12,17,65,BKN,*,*,*,30.5,**,**,**,**,00,**,**,**,*,67,56,1018.2,*****,1015.2,***,***,*****,*****,*****,*****,0
029980,99999,201708092300,135,12,19,***,BKN,*,*,*,31.2,**,**,**,**,00,**,**,**,*,66,56,1017.7,*****,1014.7,***,***,*****,*****,*****,*****,0
029980,99999,201708100000,142,12,20,95,OVC,*,*,*,25.8,**,**,**,**,51,**,**,**,6,65,56,1017.1,*****,1014.1,***,***,*****,*****,*****,*****,0
029980,99999,201708100100,166,12,20,70,BKN,*,*,*,17.5,**,**,**,**,61,**,**,**,*,64,57,1016.6,*****,1013.6,***,***,*****,*****,*****,*****,0
029980,99999,201708100200,145,9,16,***,BKN,*,*,*,30.1,**,**,**,**,23,**,**,**,*,64,57,1016.0,*****,1013.0,***,***,*****,*****,*****,*****,0
029980,99999,201708100300,170,11,***,***,BKN,*,*,*,28.1,**,**,**,**,00,**,**,**,*,64,57,1015.5,*****,1012.5,***,***,*****,*****,*****,*****,**
029980,99999,201708100400,188,13,23,722,SCT,*,*,*,21.9,**,**,**,**,00,**,**,**,*,64,57,1015.2,*****,1012.2,***,***,*****,*****,*****,*****,0
029980,99999,201708100500,202,13,21,13,BKN,*,*,*,23.7,**,**,**,**,00,**,**,**,*,65,59,1014.8,*****,1011.8,***,***,*****,*****,*****,*****,0
029980,99999,201708100600,209,10,17,11,BKN,*,*,*,12.4,**,**,**,**,00,**,**,**,6,64,59,1015.0,*****,1011.9,67,63,0.00,*****,*****,*****,0
029980,99999,201708100700,185,9,14,8,BKN,*,*,*,12.5,**,**,**,**,00,**,**,**,*,65,60,1014.6,*****,1011.6,***,***,*****,*****,*****,*****,0
029980,99999,201708100800,199,12,19,7,BKN,*,*,*,11.1,**,**,**,**,00,**,**,**,*,65,60,1014.6,*****,1011.5,***,***,*****,*****,*****,*****,0
029980,99999,201708100900,200,11,***,***,BKN,*,*,*,10.0,**,**,**,**,00,**,**,**,*,67,60,1014.9,*****,1011.9,***,***,*****,*****,*****,*****,**
029980,99999,201708101000,209,16,23,722,CLR,*,*,*,15.4,**,**,**,**,00,**,**,**,*,68,59,1015.0,*****,1012.0,***,***,*****,*****,*****,*****,0
029980,99999,201708101100,203,14,22,722,CLR,*,*,*,20.3,**,**,**,**,00,**,**,**,*,70,57,1014.7,*****,1011.7,***,***,*****,*****,*****,*****,0
029980,99999,201708101200,205,17,27,722,SCT,*,*,*,21.4,**,**,**,**,00,**,**,**,1,72,57,1014.8,*****,1011.8,***,***,*****,*****,*****,*****,0
029980,99999,201708101300,204,16,26,722,CLR,*,*,*,22.5,**,**,**,**,00,**,**,**,*,71,55,1014.7,*****,1011.7,***,***,*****,*****,*****,*****,0
029980,99999,201708101400,204,16,27,722,CLR,*,*,*,20.5,**,**,**,**,00,**,**,**,*,70,55,1014.2,*****,1011.2,***,***,*****,*****,*****,*****,0
029980,99999,201708101500,210,16,***,***,***,*,*,*,25.0,**,**,**,**,00,**,**,**,*,70,53,1013.9,*****,1011.0,***,***,*****,*****,*****,*****,**
029980,99999,201708101600,219,19,28,722,CLR,*,*,*,30.7,**,**,**,**,00,**,**,**,*,67,55,1013.7,*****,1010.7,***,***,*****,*****,*****,*****,0
029980,99999,201708101700,219,14,22,722,CLR,*,*,*,27.4,**,**,**,**,00,**,**,**,*,65,56,1013.6,*****,1010.6,***,***,*****,*****,*****,*****,0
029980,99999,201708101800,220,11,19,722,CLR,*,*,*,22.9,**,**,**,**,00,**,**,**,0,63,56,1013.8,*****,1010.8,72,63,0.00,*****,*****,*****,0
029980,99999,201708101900,224,11,17,722,CLR,*,*,*,20.8,**,**,**,**,00,**,**,**,*,62,57,1014.0,*****,1011.0,***,***,*****,*****,*****,*****,0
029980,99999,201708102000,234,9,14,722,CLR,*,*,*,16.1,**,**,**,**,00,**,**,**,*,61,57,1014.2,*****,1011.1,***,***,*****,*****,*****,*****,0
029980,99999,201708102100,240,11,***,***,***,*,*,*,16.2,**,**,**,**,00,**,**,**,*,60,58,1014.4,*****,1011.4,***,***,*****,*****,*****,*****,**
029980,99999,201708102200,242,10,16,65,BKN,*,*,*,16.4,**,**,**,**,00,**,**,**,*,61,58,1014.6,*****,1011.6,***,***,*****,*****,*****,*****,0
029980,99999,201708102300,244,10,13,722,CLR,*,*,*,10.0,**,**,**,**,00,**,**,**,*,60,58,1014.9,*****,1011.9,***,***,*****,*****,*****,*****,0
029980,99999,201708110000,255,9,12,722,CLR,*,*,*,9.1,**,**,**,**,00,**,**,**,0,59,57,1014.9,*****,1011.9,***,***,*****,*****,*****,*****,0
029980,99999,201708110100,260,8,12,722,CLR,*,*,*,5.9,**,**,**,**,00,**,**,**,*,58,56,1014.8,*****,1011.8,***,***,*****,*****,*****,*****,0
029980,99999,201708110200,276,7,***,722,CLR,*,*,*,3.3,**,**,**,**,10,**,**,**,*,57,56,1014.5,*****,1011.5,***,***,*****,*****,*****,*****,0
029980,99999,201708110300,300,4,***,***,BKN,*,*,*,2.9,**,**,**,**,10,**,**,**,*,58,57,1014.5,*****,1011.4,***,***,*****,*****,*****,*****,**
029980,99999,201708110400,231,4,***,3,BKN,*,*,*,6.1,**,**,**,**,10,**,**,**,*,58,57,1015.3,*****,1012.3,***,***,*****,*****,*****,*****,0
029980,99999,201708110500,233,3,***,722,SCT,*,*,*,15.9,**,**,**,**,00,**,**,**,*,62,58,1015.8,*****,1012.8,***,***,*****,*****,*****,*****,0
029980,99999,201708110600,256,3,***,722,CLR,*,*,*,22.1,**,**,**,**,00,**,**,**,1,65,56,1015.7,*****,1012.7,65,57,0.00,*****,*****,*****,0
029980,99999,201708110700,225,4,***,722,CLR,*,*,*,22.6,**,**,**,**,00,**,**,**,*,64,57,1015.7,*****,1012.7,***,***,*****,*****,*****,*****,0
029980,99999,201708110800,193,3,***,722,CLR,*,*,*,22.5,**,**,**,**,00,**,**,**,*,68,55,1015.5,*****,1012.5,***,***,*****,*****,*****,*****,0
029980,99999,201708110900,180,9,***,***,***,*,*,*,18.8,**,**,**,**,00,**,**,**,*,68,57,1015.8,*****,1012.8,***,***,*****,*****,*****,*****,**
029980,99999,201708111000,193,10,15,722,CLR,*,*,*,23.4,**,**,**,**,00,**,**,**,*,69,58,1015.9,*****,1012.9,***,***,*****,*****,*****,*****,0
029980,99999,201708111100,196,11,15,722,CLR,*,*,*,26.8,**,**,**,**,00,**,**,**,*,70,59,1015.7,*****,1012.8,***,***,*****,*****,*****,*****,0
029980,99999,201708111200,192,13,19,722,CLR,*,*,*,21.8,**,**,**,**,00,**,**,**,0,71,60,1015.6,*****,1012.6,***,***,*****,*****,*****,*****,0
029980,99999,201708111300,203,15,22,722,CLR,*,*,*,20.4,**,**,**,**,00,**,**,**,*,71,58,1015.3,*****,1012.4,***,***,*****,*****,*****,*****,0
029980,99999,201708111400,196,13,17,722,CLR,*,*,*,28.3,**,**,**,**,00,**,**,**,*,72,58,1014.7,*****,1011.8,***,***,*****,*****,*****,*****,0
029980,99999,201708111500,200,13,***,***,***,*,*,*,28.1,**,**,**,**,00,**,**,**,*,71,56,1014.6,*****,1011.6,***,***,*****,*****,*****,*****,**
029980,99999,201708111600,209,13,18,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,69,56,1014.6,*****,1011.6,***,***,*****,*****,*****,*****,0
029980,99999,201708111700,211,10,16,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,67,55,1014.5,*****,1011.5,***,***,*****,*****,*****,*****,0
029980,99999,201708111800,214,8,12,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,0,64,56,1014.2,*****,1011.2,72,63,0.00,*****,*****,*****,0
029980,99999,201708111900,204,7,***,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,63,56,1013.9,*****,1010.9,***,***,*****,*****,*****,*****,0
029980,99999,201708112000,179,5,***,722,CLR,*,*,*,31.2,**,**,**,**,00,**,**,**,*,61,55,1013.8,*****,1010.7,***,***,*****,*****,*****,*****,0
029980,99999,201708112100,170,7,***,***,***,*,*,*,14.4,**,**,**,**,00,**,**,**,*,60,58,1013.6,*****,1010.6,***,***,*****,*****,*****,*****,**
029980,99999,201708112200,166,7,***,722,CLR,*,*,*,25.4,**,**,**,**,00,**,**,**,*,61,58,1013.3,*****,1010.2,***,***,*****,*****,*****,*****,0
